Modelo utilizado:
VGG16 (sin la capa superior de clasificación, preentrenado en ImageNet)

Parámetros del modelo de KNN:
Algoritmo: brute
Metric: cosine
n_neighbors: 6

Resultados de la evaluación:
Precision promedio: 0.5485894275540948
Recall promedio: 0.4934515657810646
Distancia promedio: 0.12459341436624527
Tiempo de recuperación promedio: 0.5508880290029082 segundos
mAP (Mean Average Precision): 0.03507240065774285

Resultados detallados:
Consulta 1: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.6095 segundos
Consulta 1156: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.05, Retrieval Time: 0.5280 segundos
Consulta 1157: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.20, Retrieval Time: 0.5048 segundos
Consulta 1158: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.16, Retrieval Time: 0.5446 segundos
Consulta 1159: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.6497 segundos
Consulta 1160: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.16, Retrieval Time: 0.5260 segundos
Consulta 1161: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.11, Retrieval Time: 0.5780 segundos
Consulta 1162: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.15, Retrieval Time: 0.9976 segundos
Consulta 1163: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.7508 segundos
Consulta 1164: Precision@6: 0.50, Recall@6: 0.25, Avg Distance: 0.17, Retrieval Time: 0.6050 segundos
Consulta 1165: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.6289 segundos
Consulta 1166: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.10, Retrieval Time: 0.7937 segundos
Consulta 1167: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.15, Retrieval Time: 0.9231 segundos
Consulta 1168: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.16, Retrieval Time: 0.9083 segundos
Consulta 1169: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.10, Retrieval Time: 0.8317 segundos
Consulta 1170: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.13, Retrieval Time: 0.5703 segundos
Consulta 1171: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.9491 segundos
Consulta 1172: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.9773 segundos
Consulta 1173: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 0.16, Retrieval Time: 0.6887 segundos
Consulta 1174: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.8316 segundos
Consulta 1175: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.7918 segundos
Consulta 1176: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 1.0011 segundos
Consulta 1177: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.18, Retrieval Time: 0.6650 segundos
Consulta 1178: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.13, Retrieval Time: 0.5120 segundos
Consulta 1179: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.15, Retrieval Time: 0.5070 segundos
Consulta 1180: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.15, Retrieval Time: 0.7231 segundos
Consulta 1181: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.10, Retrieval Time: 0.5360 segundos
Consulta 1182: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 0.09, Retrieval Time: 0.5170 segundos
Consulta 1183: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.5409 segundos
Consulta 1184: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.5113 segundos
Consulta 1185: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.11, Retrieval Time: 0.5710 segundos
Consulta 1186: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 0.09, Retrieval Time: 0.5170 segundos
Consulta 1187: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.6375 segundos
Consulta 1188: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.5030 segundos
Consulta 1189: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.15, Retrieval Time: 0.5100 segundos
Consulta 1190: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.14, Retrieval Time: 0.5050 segundos
Consulta 1191: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.14, Retrieval Time: 0.6201 segundos
Consulta 1192: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.07, Retrieval Time: 0.6490 segundos
Consulta 1193: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 0.11, Retrieval Time: 0.6389 segundos
Consulta 1194: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.13, Retrieval Time: 1.0128 segundos
Consulta 1195: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.16, Retrieval Time: 0.6501 segundos
Consulta 1196: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.11, Retrieval Time: 0.7191 segundos
Consulta 1197: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.17, Retrieval Time: 0.4840 segundos
Consulta 1198: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 0.16, Retrieval Time: 0.6906 segundos
Consulta 1199: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.13, Retrieval Time: 0.5763 segundos
Consulta 1200: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.13, Retrieval Time: 0.4640 segundos
Consulta 1201: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.09, Retrieval Time: 0.7156 segundos
Consulta 1202: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 0.17, Retrieval Time: 0.6511 segundos
Consulta 1203: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.12, Retrieval Time: 0.6280 segundos
Consulta 1204: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.12, Retrieval Time: 0.6430 segundos
Consulta 1205: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 0.13, Retrieval Time: 0.5460 segundos
Consulta 1206: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.14, Retrieval Time: 0.5000 segundos
Consulta 1207: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5470 segundos
Consulta 1208: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.08, Retrieval Time: 0.4775 segundos
Consulta 1209: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.14, Retrieval Time: 0.4629 segundos
Consulta 1210: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.17, Retrieval Time: 0.4590 segundos
Consulta 1211: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.10, Retrieval Time: 0.4770 segundos
Consulta 1212: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.12, Retrieval Time: 0.4557 segundos
Consulta 1213: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.05, Retrieval Time: 0.5026 segundos
Consulta 1214: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 0.12, Retrieval Time: 0.4770 segundos
Consulta 1215: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 0.13, Retrieval Time: 0.4680 segundos
Consulta 1216: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 0.17, Retrieval Time: 0.4700 segundos
Consulta 1217: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 0.09, Retrieval Time: 0.5370 segundos
