Modelo utilizado:
VGG16 (sin la capa superior de clasificación, preentrenado en ImageNet)

Parámetros del modelo de KNN:
Algoritmo: ball_tree
n_neighbors: 6

Resultados de la evaluación:
Precision promedio: 0.5056012051492741
Recall promedio: 0.44932895097233627
Distancia promedio: 44.84403442229147
Tiempo de recuperación promedio: 0.14266919541182632 segundos
mAP (Mean Average Precision): 0.033854479058711924

Resultados detallados:
Consulta 1: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 45.24, Retrieval Time: 0.1790 segundos
Consulta 1156: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 26.03, Retrieval Time: 0.1390 segundos
Consulta 1157: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 61.93, Retrieval Time: 0.1340 segundos
Consulta 1158: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 51.83, Retrieval Time: 0.1370 segundos
Consulta 1159: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 38.96, Retrieval Time: 0.1380 segundos
Consulta 1160: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 50.67, Retrieval Time: 0.1356 segundos
Consulta 1161: Precision@6: 0.50, Recall@6: 0.33, Avg Distance: 40.36, Retrieval Time: 0.1370 segundos
Consulta 1162: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 48.14, Retrieval Time: 0.1390 segundos
Consulta 1163: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 42.57, Retrieval Time: 0.1340 segundos
Consulta 1164: Precision@6: 0.50, Recall@6: 0.25, Avg Distance: 56.28, Retrieval Time: 0.1340 segundos
Consulta 1165: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.97, Retrieval Time: 0.1400 segundos
Consulta 1166: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 41.76, Retrieval Time: 0.1320 segundos
Consulta 1167: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 49.26, Retrieval Time: 0.1340 segundos
Consulta 1168: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 54.01, Retrieval Time: 0.1550 segundos
Consulta 1169: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 38.67, Retrieval Time: 0.1400 segundos
Consulta 1170: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 44.60, Retrieval Time: 0.1430 segundos
Consulta 1171: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 42.16, Retrieval Time: 0.1340 segundos
Consulta 1172: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 36.20, Retrieval Time: 0.1360 segundos
Consulta 1173: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 52.61, Retrieval Time: 0.1350 segundos
Consulta 1174: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.87, Retrieval Time: 0.1400 segundos
Consulta 1175: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 47.51, Retrieval Time: 0.1370 segundos
Consulta 1176: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.39, Retrieval Time: 0.1350 segundos
Consulta 1177: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 54.36, Retrieval Time: 0.1350 segundos
Consulta 1178: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 48.46, Retrieval Time: 0.1370 segundos
Consulta 1179: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 49.04, Retrieval Time: 0.1350 segundos
Consulta 1180: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 50.45, Retrieval Time: 0.2020 segundos
Consulta 1181: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 40.97, Retrieval Time: 0.1440 segundos
Consulta 1182: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 35.07, Retrieval Time: 0.1410 segundos
Consulta 1183: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.82, Retrieval Time: 0.1390 segundos
Consulta 1184: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 35.58, Retrieval Time: 0.1420 segundos
Consulta 1185: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 38.20, Retrieval Time: 0.1530 segundos
Consulta 1186: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 33.90, Retrieval Time: 0.1580 segundos
Consulta 1187: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 41.32, Retrieval Time: 0.1630 segundos
Consulta 1188: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 43.71, Retrieval Time: 0.1960 segundos
Consulta 1189: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.93, Retrieval Time: 0.1540 segundos
Consulta 1190: Precision@6: 0.33, Recall@6: 0.17, Avg Distance: 47.61, Retrieval Time: 0.1370 segundos
Consulta 1191: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 47.77, Retrieval Time: 0.1350 segundos
Consulta 1192: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 31.55, Retrieval Time: 0.1360 segundos
Consulta 1193: Precision@6: 0.50, Recall@6: 0.08, Avg Distance: 42.86, Retrieval Time: 0.1340 segundos
Consulta 1194: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 49.67, Retrieval Time: 0.1350 segundos
Consulta 1195: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.07, Retrieval Time: 0.1380 segundos
Consulta 1196: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 42.67, Retrieval Time: 0.1400 segundos
Consulta 1197: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 53.13, Retrieval Time: 0.1350 segundos
Consulta 1198: Precision@6: 0.17, Recall@6: 0.03, Avg Distance: 52.02, Retrieval Time: 0.1340 segundos
Consulta 1199: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 43.84, Retrieval Time: 0.1360 segundos
Consulta 1200: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 49.34, Retrieval Time: 0.1350 segundos
Consulta 1201: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 35.11, Retrieval Time: 0.1780 segundos
Consulta 1202: Precision@6: 0.20, Recall@6: 0.07, Avg Distance: 53.49, Retrieval Time: 0.1380 segundos
Consulta 1203: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 42.83, Retrieval Time: 0.1360 segundos
Consulta 1204: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 43.50, Retrieval Time: 0.1400 segundos
Consulta 1205: Precision@6: 0.20, Recall@6: 0.03, Avg Distance: 46.34, Retrieval Time: 0.1430 segundos
Consulta 1206: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 50.28, Retrieval Time: 0.1390 segundos
Consulta 1207: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 40.00, Retrieval Time: 0.1390 segundos
Consulta 1208: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 35.91, Retrieval Time: 0.1370 segundos
Consulta 1209: Precision@6: 0.25, Recall@6: 0.08, Avg Distance: 47.22, Retrieval Time: 0.1340 segundos
Consulta 1210: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 52.25, Retrieval Time: 0.1350 segundos
Consulta 1211: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 41.10, Retrieval Time: 0.1390 segundos
Consulta 1212: Precision@6: 0.50, Recall@6: 0.42, Avg Distance: 44.79, Retrieval Time: 0.1400 segundos
Consulta 1213: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 27.63, Retrieval Time: 0.1420 segundos
Consulta 1214: Precision@6: 0.33, Recall@6: 0.22, Avg Distance: 43.43, Retrieval Time: 0.1360 segundos
Consulta 1215: Precision@6: 0.25, Recall@6: 0.12, Avg Distance: 45.55, Retrieval Time: 0.1400 segundos
Consulta 1216: Precision@6: 0.00, Recall@6: 0.00, Avg Distance: 51.26, Retrieval Time: 0.1340 segundos
Consulta 1217: Precision@6: 1.00, Recall@6: 1.00, Avg Distance: 39.01, Retrieval Time: 0.1410 segundos
